NOME;ANO;Instituição de Ensino;CONSULTA;INSTITUICAO_ENSINO_ALUNO;FASE;TURMA;SINALIZADOR_INGRESSANTE;IDADE_ALUNO;GÊNERO;PEDRA;ATINGIU_PV;INDE;IAA;IEG;IPS;IDA;IPP;REC_EQUIPE_1;REC_EQUIPE_2;REC_EQUIPE_3;REC_EQUIPE_4;IPV;IAN;NIVEL_IDEAL;DEFASAGEM
ALUNO-1;2021;Rede Decisão;Escola Privada;Escola Privada;2;G;Ingressante;12;INFO INDISPONÍVEL;Ametista;MANTIDO;7.32;7.5;6.3;6.9;8.8;7.7;Promovido de Fase;Promovido de Fase;Mantido na Fase atual;NÃ£o avaliado;8.1;5;NÃ­vel 3 (7o e 8o ano);-1.0
ALUNO-3;2021;Escola Pública;Escola Pública;Escola Pública;3;F;Veterano;13;INFO INDISPONÍVEL;Ametista;MANTIDO;7.02;7.1;6.9;6.3;5.6;7.3;Promovido de Fase;Promovido de Fase;Mantido na Fase atual;NÃ£o avaliado;7.2;10;NÃ­vel 3 (7o e 8o ano);0.0
ALUNO-5;2021;Escola Pública;Escola Pública;Escola Pública;2;L;Veterano;11;INFO INDISPONÍVEL;Ametista;MANTIDO;7.40;7.4;7.5;7.5;5.4;8.5;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;NÃ£o avaliado;7.4;10;NÃ­vel 2 (5o e 6o ano);0.0
ALUNO-8;2021;Rede Decisão;Escola Privada;Escola Privada;5;L;Veterano;15;INFO INDISPONÍVEL;Topázio;AVANÇO;8.27;8.8;8.6;7.5;7.1;8.0;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase;Mantido na Fase atual;8.5;10;NÃ­vel 5 (1o EM);0.0
ALUNO-11;2021;Rede Decisão;Escola Privada;Escola Privada;1;A;Veterano;9;INFO INDISPONÍVEL;Topázio;MANTIDO;8.99;9.0;10.0;6.3;8.8;7.7;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;NÃ£o avaliado;9.7;10;NÃ­vel 1 (4o ano);0.0
ALUNO-13;2021;Escola Pública;Escola Pública;Escola Pública;0;T;Ingressante;9;INFO INDISPONÍVEL;Quartzo;INGRESSANTE;3.41;8.0;0.0;7.5;0.8;0.0;NÃ£o avaliado;NÃ£o avaliado;NÃ£o avaliado;NÃ£o avaliado;6.0;5;NÃ­vel 1 (4o ano);-1.0
ALUNO-17;2021;Escola Pública;Escola Pública;Escola Pública;1;G;Veterano;14;INFO INDISPONÍVEL;Ágata;QUEDA;6.14;9.5;4.2;7.5;2.6;8.4;NÃ£o avaliado;Mantido na Fase atual;Mantido na Fase + Bolsa;NÃ£o avaliado;8.8;5;NÃ­vel 3 (7o e 8o ano);-2.0
ALUNO-18;2021;Escola Pública;Escola Pública;Escola Pública;4;F;Veterano;15;INFO INDISPONÍVEL;Ágata;MANTIDO;5.67;10.0;3.3;6.3;5.3;7.7;Mantido na Fase atual;Promovido de Fase + Bolsa;Mantido na Fase atual;Mantido na Fase atual;5.2;5;NÃ­vel 5 (1o EM);-1.0
ALUNO-19;2021;Escola Pública;Escola Pública;Escola Pública;2;C;Ingressante;12;INFO INDISPONÍVEL;Ágata;INGRESSANTE;6.75;9.0;6.3;7.5;4.6;7.7;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;NÃ£o avaliado;8.3;5;NÃ­vel 3 (7o e 8o ano);-1.0
ALUNO-28;2021;Rede Decisão;Escola Privada;Escola Privada;4;G;Ingressante;14;INFO INDISPONÍVEL;Topázio;MANTIDO;9.08;8.3;9.2;7.5;8.8;9.4;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase;9.9;10;NÃ­vel 4 (9o ano);0.0
ALUNO-29;2021;Escola Pública;Escola Pública;Escola Pública;3;D;Ingressante;13;INFO INDISPONÍVEL;Ágata;INGRESSANTE;6.34;9.6;5.3;7.5;3.8;7.5;Promovido de Fase;Promovido de Fase;Mantido na Fase atual;NÃ£o avaliado;7.9;5;NÃ­vel 5 (1o EM);-2.0
ALUNO-34;2021;Escola Pública;Escola Pública;Escola Pública;2;C;Veterano;13;INFO INDISPONÍVEL;Ágata;QUEDA;6.13;6.9;2.9;7.5;5.5;7.7;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;NÃ£o avaliado;8.7;5;NÃ­vel 3 (7o e 8o ano);-1.0
ALUNO-35;2021;Escola Pública;Escola Pública;Escola Pública;7;A;Veterano;19;INFO INDISPONÍVEL;Topázio;AVANÇO;8.42;9.2;9.4;7.5;8.2;8.4;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;9.4;5;NÃ­vel 8 (UniversitÃ¡rios);-1.0
ALUNO-36;2021;Escola Pública;Escola Pública;Escola Pública;3;C;Veterano;15;INFO INDISPONÍVEL;Ágata;QUEDA;6.25;8.3;6.4;3.8;4.7;7.3;Promovido de Fase;Promovido de Fase;Mantido na Fase atual;NÃ£o avaliado;7.9;5;NÃ­vel 5 (1o EM);-2.0
ALUNO-37;2021;Escola Pública;Escola Pública;Escola Pública;2;N;Veterano;11;INFO INDISPONÍVEL;Ágata;MANTIDO;6.15;0.0;5.4;6.9;6.5;7.5;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;NÃ£o avaliado;6.7;10;NÃ­vel 2 (5o e 6o ano);0.0
ALUNO-38;2021;Escola Pública;Escola Pública;Escola Pública;3;L;Ingressante;13;INFO INDISPONÍVEL;Ágata;INGRESSANTE;6.85;3.8;6.9;7.5;5.1;7.5;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;NÃ£o avaliado;7.8;10;NÃ­vel 3 (7o e 8o ano);0.0
ALUNO-40;2021;Escola Pública;Escola Pública;Escola Pública;5;B;Ingressante;15;INFO INDISPONÍVEL;Ametista;INGRESSANTE;7.33;9.2;7.8;7.5;6.0;8.3;Promovido de Fase + Bolsa;Mantido na Fase atual;Promovido de Fase + Bolsa;Mantido na Fase atual;8.0;5;NÃ­vel 6 (2o EM);-1.0
ALUNO-41;2021;Escola Pública;Escola Pública;Escola Pública;2;C;Veterano;12;INFO INDISPONÍVEL;Ágata;QUEDA;6.10;0.0;5.0;7.5;6.8;7.5;Promovido de Fase;Promovido de Fase;Promovido de Fase;NÃ£o avaliado;8.8;5;NÃ­vel 3 (7o e 8o ano);-1.0
ALUNO-42;2021;Escola Pública;Escola Pública;Escola Pública;0;J;Ingressante;9;INFO INDISPONÍVEL;Ágata;INGRESSANTE;6.80;10.0;6.7;7.5;4.0;7.2;Mantido na Fase atual;Mantido na Fase atual;NÃ£o avaliado;NÃ£o avaliado;6.0;10;ALFA  (2o e 3o ano);0.0
ALUNO-46;2021;Escola Pública;Escola Pública;Escola Pública;0;P;Veterano;9;INFO INDISPONÍVEL;Topázio;AVANÇO;8.47;8.5;10.0;7.5;6.9;8.1;Promovido de Fase;Mantido na Fase atual;NÃ£o avaliado;NÃ£o avaliado;8.4;10;ALFA  (2o e 3o ano);0.0
ALUNO-47;2021;Escola Pública;Escola Pública;Escola Pública;1;A;Ingressante;11;INFO INDISPONÍVEL;Ágata;INGRESSANTE;6.06;8.5;6.3;7.5;4.0;7.5;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;NÃ£o avaliado;5.8;5;NÃ­vel 2 (5o e 6o ano);-1.0
ALUNO-51;2021;Escola Pública;Escola Pública;Escola Pública;1;F;Ingressante;9;INFO INDISPONÍVEL;Ametista;QUEDA;8.05;9.0;9.2;7.5;5.4;7.7;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;NÃ£o avaliado;8.6;10;NÃ­vel 1 (4o ano);0.0
ALUNO-54;2021;Escola Pública;Escola Pública;Escola Pública;3;B;Ingressante;13;INFO INDISPONÍVEL;Ágata;INGRESSANTE;6.39;7.5;5.8;7.5;4.1;7.3;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;NÃ£o avaliado;5.8;10;NÃ­vel 3 (7o e 8o ano);0.0
ALUNO-55;2021;Rede Decisão;Escola Privada;Escola Privada;7;A;Veterano;18;INFO INDISPONÍVEL;Ametista;AVANÇO;8.22;9.6;8.9;8.1;7.6;8.1;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;9.2;5;NÃ­vel 8 (UniversitÃ¡rios);-1.0
ALUNO-56;2021;Escola Pública;Escola Pública;Escola Pública;6;A;Ingressante;16;INFO INDISPONÍVEL;Ágata;INGRESSANTE;6.78;8.8;7.5;5.6;5.5;7.8;Promovido de Fase;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase;7.2;5;NÃ­vel 7 (3o EM);-1.0
ALUNO-57;2021;Rede Decisão;Escola Privada;Escola Privada;7;A;Veterano;17;INFO INDISPONÍVEL;Ametista;MANTIDO;7.21;8.3;6.9;6.3;6.0;7.7;Mantido na Fase atual;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase;7.0;10;NÃ­vel 7 (3o EM);0.0
ALUNO-60;2021;Rede Decisão;Escola Privada;Escola Privada;6;C;Veterano;18;INFO INDISPONÍVEL;Ametista;MANTIDO;6.96;7.9;7.5;6.9;6.1;7.2;Mantido na Fase atual;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase;7.7;5;NÃ­vel 8 (UniversitÃ¡rios);-2.0
ALUNO-61;2021;Escola Pública;Escola Pública;Escola Pública;1;M;Veterano;11;INFO INDISPONÍVEL;Quartzo;MANTIDO;3.02;0.0;1.3;5.6;0.0;6.9;Mantido na Fase atual;NÃ£o avaliado;Mantido na Fase atual;NÃ£o avaliado;5.1;5;NÃ­vel 2 (5o e 6o ano);-1.0
ALUNO-62;2021;Escola Pública;Escola Pública;Escola Pública;2;L;Veterano;13;INFO INDISPONÍVEL;Ágata;MANTIDO;5.70;8.5;4.6;7.5;3.1;8.1;Mantido na Fase atual;Mantido na Fase atual;NÃ£o avaliado;NÃ£o avaliado;6.2;5;NÃ­vel 3 (7o e 8o ano);-1.0
ALUNO-65;2021;Escola Pública;Escola Pública;Escola Pública;0;R;Ingressante;9;INFO INDISPONÍVEL;Topázio;INGRESSANTE;8.44;10.0;10.0;7.5;6.9;8.1;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;NÃ£o avaliado;NÃ£o avaliado;10.0;5;NÃ­vel 1 (4o ano);-1.0
ALUNO-66;2021;Escola Pública;Escola Pública;Escola Pública;2;E;Ingressante;12;INFO INDISPONÍVEL;Ágata;INGRESSANTE;6.88;8.0;6.3;7.5;5.9;8.5;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;NÃ£o avaliado;7.7;5;NÃ­vel 3 (7o e 8o ano);-1.0
ALUNO-67;2021;Escola Pública;Escola Pública;Escola Pública;1;J;Ingressante;11;INFO INDISPONÍVEL;Quartzo;INGRESSANTE;4.94;7.4;3.3;7.5;1.1;8.3;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;NÃ£o avaliado;6.1;5;NÃ­vel 2 (5o e 6o ano);-1.0
ALUNO-75;2021;Rede Decisão;Escola Privada;Escola Privada;4;L;Veterano;12;INFO INDISPONÍVEL;Topázio;MANTIDO;9.11;10.0;9.2;7.5;8.5;8.8;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase;9.7;10;NÃ­vel 3 (7o e 8o ano);1.0
ALUNO-76;2021;Escola Pública;Escola Pública;Escola Pública;1;B;Veterano;8;INFO INDISPONÍVEL;Topázio;MANTIDO;8.87;10.0;10.0;7.5;7.6;7.5;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;NÃ£o avaliado;9.2;10;ALFA  (2o e 3o ano);1.0
ALUNO-77;2021;Escola Pública;Escola Pública;Escola Pública;0;J;Ingressante;9;INFO INDISPONÍVEL;Ametista;INGRESSANTE;7.85;9.5;10.0;7.5;6.4;7.5;Mantido na Fase atual;Mantido na Fase atual;NÃ£o avaliado;NÃ£o avaliado;8.1;5;NÃ­vel 1 (4o ano);-1.0
ALUNO-78;2021;Escola Pública;Escola Pública;Escola Pública;1;B;Ingressante;11;INFO INDISPONÍVEL;Ágata;QUEDA;6.34;8.9;9.2;7.5;2.6;7.3;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;NÃ£o avaliado;5.6;5;NÃ­vel 2 (5o e 6o ano);-1.0
ALUNO-81;2021;Rede Decisão;Escola Privada;Escola Privada;5;L;Veterano;16;INFO INDISPONÍVEL;Ágata;QUEDA;6.19;6.3;5.8;2.5;6.5;8.1;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase;Mantido na Fase atual;7.7;5;NÃ­vel 6 (2o EM);-1.0
ALUNO-83;2021;Rede Decisão;Escola Privada;Escola Privada;5;B;Veterano;15;INFO INDISPONÍVEL;Ágata;QUEDA;5.99;6.7;6.4;3.8;3.0;7.3;Promovido de Fase + Bolsa;Mantido na Fase atual;Promovido de Fase + Bolsa;Mantido na Fase atual;6.7;10;NÃ­vel 5 (1o EM);0.0
ALUNO-84;2021;Escola Pública;Escola Pública;Escola Pública;1;A;Ingressante;9;INFO INDISPONÍVEL;Ametista;QUEDA;7.87;3.5;10.0;7.5;6.8;7.5;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;NÃ£o avaliado;8.3;10;NÃ­vel 1 (4o ano);0.0
ALUNO-85;2021;Escola Pública;Escola Pública;Escola Pública;0;P;Veterano;10;INFO INDISPONÍVEL;Ágata;MANTIDO;6.65;9.5;6.7;6.3;6.9;4.7;Promovido de Fase;Mantido na Fase atual;NÃ£o avaliado;NÃ£o avaliado;7.0;5;NÃ­vel 2 (5o e 6o ano);-2.0
ALUNO-87;2021;Rede Decisão;Escola Privada;Escola Privada;5;L;Veterano;15;INFO INDISPONÍVEL;Ametista;MANTIDO;8.00;7.9;7.8;7.5;7.8;8.1;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase;Mantido na Fase atual;7.7;10;NÃ­vel 5 (1o EM);0.0
ALUNO-88;2021;Rede Decisão;Escola Privada;Escola Privada;2;D;Veterano;12;INFO INDISPONÍVEL;Ametista;QUEDA;8.10;9.5;9.6;6.3;7.4;8.1;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;NÃ£o avaliado;9.1;5;NÃ­vel 3 (7o e 8o ano);-1.0
ALUNO-90;2021;Escola Pública;Escola Pública;Escola Pública;4;L;Veterano;15;INFO INDISPONÍVEL;Ágata;MANTIDO;5.99;7.1;5.0;7.5;4.6;7.2;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Promovido de Fase;7.0;5;NÃ­vel 5 (1o EM);-1.0
ALUNO-91;2021;Escola Pública;Escola Pública;Escola Pública;2;H;Veterano;11;INFO INDISPONÍVEL;Quartzo;QUEDA;4.20;9.5;0.0;7.5;2.2;5.6;Mantido na Fase atual;NÃ£o avaliado;NÃ£o avaliado;NÃ£o avaliado;2.5;10;NÃ­vel 2 (5o e 6o ano);0.0
ALUNO-93;2021;Escola Pública;Escola Pública;Escola Pública;0;L;Ingressante;9;INFO INDISPONÍVEL;Ágata;INGRESSANTE;6.25;8.0;4.2;7.5;5.1;6.6;Mantido na Fase atual;Mantido na Fase atual;NÃ£o avaliado;NÃ£o avaliado;5.9;10;ALFA  (2o e 3o ano);0.0
ALUNO-94;2021;Escola Pública;Escola Pública;Escola Pública;4;F;Ingressante;13;INFO INDISPONÍVEL;Ágata;MANTIDO;5.92;7.5;3.6;7.5;4.6;7.3;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase;Promovido de Fase;5.2;10;NÃ­vel 3 (7o e 8o ano);1.0
ALUNO-95;2021;Escola Pública;Escola Pública;Escola Pública;4;F;Veterano;16;INFO INDISPONÍVEL;Quartzo;QUEDA;4.96;8.3;5.6;7.5;1.3;6.9;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;NÃ£o avaliado;4.1;5;NÃ­vel 6 (2o EM);-2.0
ALUNO-97;2021;Escola Pública;Escola Pública;Escola Pública;2;D;Veterano;13;INFO INDISPONÍVEL;Ágata;QUEDA;6.32;8.0;5.8;7.5;5.8;7.5;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;NÃ£o avaliado;6.0;5;NÃ­vel 3 (7o e 8o ano);-1.0
ALUNO-98;2021;Escola Pública;Escola Pública;Escola Pública;3;D;Ingressante;13;INFO INDISPONÍVEL;Ametista;INGRESSANTE;6.95;9.2;6.4;7.5;6.3;7.5;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;NÃ£o avaliado;7.5;5;NÃ­vel 4 (9o ano);-1.0
ALUNO-100;2021;Escola Pública;Escola Pública;Escola Pública;1;M;Veterano;13;INFO INDISPONÍVEL;Quartzo;QUEDA;3.12;8.5;0.0;3.8;0.0;6.3;Mantido na Fase atual;NÃ£o avaliado;Mantido na Fase atual;NÃ£o avaliado;3.8;5;NÃ­vel 3 (7o e 8o ano);-2.0
ALUNO-102;2021;Escola Pública;Escola Pública;Escola Pública;1;J;Veterano;10;INFO INDISPONÍVEL;Ágata;QUEDA;6.70;6.3;7.5;7.5;4.8;7.9;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;NÃ£o avaliado;7.8;5;NÃ­vel 2 (5o e 6o ano);-1.0
ALUNO-103;2021;Escola Pública;Escola Pública;Escola Pública;1;F;Veterano;9;INFO INDISPONÍVEL;Ametista;QUEDA;8.08;9.5;8.8;6.3;6.2;7.9;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;NÃ£o avaliado;8.6;10;NÃ­vel 1 (4o ano);0.0
ALUNO-104;2021;Escola Pública;Escola Pública;Escola Pública;0;J;Ingressante;9;INFO INDISPONÍVEL;Ametista;INGRESSANTE;8.01;9.0;10.0;7.5;6.4;7.2;Mantido na Fase atual;Mantido na Fase atual;NÃ£o avaliado;NÃ£o avaliado;6.8;10;ALFA  (2o e 3o ano);0.0
ALUNO-105;2021;Escola Pública;Escola Pública;Escola Pública;4;E;Veterano;14;INFO INDISPONÍVEL;Quartzo;QUEDA;4.96;10.0;1.1;7.5;2.8;6.7;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase;NÃ£o avaliado;3.7;10;NÃ­vel 4 (9o ano);0.0
ALUNO-106;2021;Escola Pública;Escola Pública;Escola Pública;1;N;Veterano;11;INFO INDISPONÍVEL;Ametista;MANTIDO;8.24;10.0;7.9;7.5;7.9;8.3;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;NÃ£o avaliado;10.0;5;NÃ­vel 2 (5o e 6o ano);-1.0
ALUNO-109;2021;Escola Pública;Escola Pública;Escola Pública;6;A;Ingressante;16;INFO INDISPONÍVEL;Ametista;INGRESSANTE;7.36;7.5;6.7;7.5;7.8;8.4;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase;8.2;5;NÃ­vel 7 (3o EM);-1.0
ALUNO-111;2021;Escola Pública;Escola Pública;Escola Pública;4;L;Veterano;15;INFO INDISPONÍVEL;Ametista;AVANÇO;7.22;8.3;8.1;7.5;6.0;8.4;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase;7.4;5;NÃ­vel 5 (1o EM);-1.0
ALUNO-112;2021;Escola Pública;Escola Pública;Escola Pública;4;F;Ingressante;15;INFO INDISPONÍVEL;Ágata;MANTIDO;6.10;9.2;3.1;6.9;6.2;7.7;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Promovido de Fase;6.9;5;NÃ­vel 5 (1o EM);-1.0
ALUNO-113;2021;Escola Pública;Escola Pública;Escola Pública;2;K;Veterano;12;INFO INDISPONÍVEL;Ágata;QUEDA;6.66;9.5;7.1;7.5;4.6;8.1;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;NÃ£o avaliado;6.6;5;NÃ­vel 3 (7o e 8o ano);-1.0
ALUNO-117;2021;Escola Pública;Escola Pública;Escola Pública;2;N;Veterano;11;INFO INDISPONÍVEL;Ametista;MANTIDO;7.77;8.5;7.1;7.5;7.1;8.3;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;NÃ£o avaliado;7.6;10;NÃ­vel 2 (5o e 6o ano);0.0
ALUNO-118;2021;Escola Pública;Escola Pública;Escola Pública;1;B;Veterano;9;INFO INDISPONÍVEL;Topázio;AVANÇO;8.30;8.5;9.6;7.5;6.9;7.5;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;NÃ£o avaliado;8.2;10;NÃ­vel 1 (4o ano);0.0
ALUNO-120;2021;Escola Pública;Escola Pública;Escola Pública;1;A;Veterano;10;INFO INDISPONÍVEL;Ametista;MANTIDO;7.10;8.5;8.3;7.5;6.1;7.5;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;NÃ£o avaliado;6.8;5;NÃ­vel 2 (5o e 6o ano);-1.0
ALUNO-124;2021;Escola Pública;Escola Pública;Escola Pública;0;T;Ingressante;9;INFO INDISPONÍVEL;Topázio;INGRESSANTE;8.28;9.0;8.3;7.5;6.1;8.1;Promovido de Fase;Promovido de Fase;NÃ£o avaliado;NÃ£o avaliado;9.7;10;ALFA  (2o e 3o ano);0.0
ALUNO-125;2021;Escola Pública;Escola Pública;Escola Pública;2;P;Veterano;11;INFO INDISPONÍVEL;Ágata;MANTIDO;6.46;6.3;4.6;7.5;4.6;7.9;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase;NÃ£o avaliado;7.2;10;NÃ­vel 2 (5o e 6o ano);0.0
ALUNO-126;2021;Escola Pública;Escola Pública;Escola Pública;0;P;Ingressante;9;INFO INDISPONÍVEL;Ágata;INGRESSANTE;6.07;9.0;4.2;7.5;4.5;7.2;Mantido na Fase atual;Mantido na Fase atual;NÃ£o avaliado;NÃ£o avaliado;7.3;5;NÃ­vel 1 (4o ano);-1.0
ALUNO-127;2021;Escola Pública;Escola Pública;Escola Pública;1;A;Ingressante;11;INFO INDISPONÍVEL;Ametista;INGRESSANTE;6.91;10.0;7.1;7.5;5.6;7.5;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;NÃ£o avaliado;6.9;5;NÃ­vel 2 (5o e 6o ano);-1.0
ALUNO-128;2021;Escola Pública;Escola Pública;Escola Pública;0;I;Veterano;10;INFO INDISPONÍVEL;Quartzo;MANTIDO;5.23;7.9;6.7;4.4;4.0;2.5;Mantido na Fase atual;Mantido na Fase atual;NÃ£o avaliado;NÃ£o avaliado;5.6;5;NÃ­vel 2 (5o e 6o ano);-2.0
ALUNO-129;2021;Escola Pública;Escola Pública;Escola Pública;2;H;Ingressante;12;INFO INDISPONÍVEL;Ágata;INGRESSANTE;5.82;7.4;4.2;7.5;4.6;7.2;Mantido na Fase atual;NÃ£o avaliado;Mantido na Fase atual;NÃ£o avaliado;4.3;10;NÃ­vel 2 (5o e 6o ano);0.0
ALUNO-133;2021;Escola Pública;Escola Pública;Escola Pública;1;F;Veterano;11;INFO INDISPONÍVEL;Ametista;MANTIDO;7.99;9.5;9.6;7.5;7.1;7.7;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;NÃ£o avaliado;8.4;5;NÃ­vel 2 (5o e 6o ano);-1.0
ALUNO-135;2021;Escola Pública;Escola Pública;Escola Pública;1;A;Veterano;10;INFO INDISPONÍVEL;Ágata;QUEDA;5.79;9.5;4.2;6.3;3.6;6.9;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;NÃ£o avaliado;7.3;5;NÃ­vel 2 (5o e 6o ano);-1.0
ALUNO-137;2021;Escola Pública;Escola Pública;Escola Pública;0;R;Ingressante;9;INFO INDISPONÍVEL;Ágata;INGRESSANTE;6.01;8.0;5.8;7.5;5.3;5.0;Mantido na Fase atual;Mantido na Fase atual;NÃ£o avaliado;NÃ£o avaliado;6.2;5;NÃ­vel 1 (4o ano);-1.0
ALUNO-143;2021;Escola Pública;Escola Pública;Escola Pública;3;H;Ingressante;13;INFO INDISPONÍVEL;Ágata;INGRESSANTE;6.28;7.9;4.4;6.3;4.3;7.5;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;NÃ£o avaliado;6.8;10;NÃ­vel 3 (7o e 8o ano);0.0
ALUNO-149;2021;Rede Decisão;Escola Privada;Escola Privada;7;A;Veterano;17;INFO INDISPONÍVEL;Topázio;AVANÇO;8.36;8.8;8.1;6.9;7.4;8.3;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;9.4;10;NÃ­vel 7 (3o EM);0.0
ALUNO-151;2021;Rede Decisão;Escola Privada;Escola Privada;2;J;Veterano;12;INFO INDISPONÍVEL;Topázio;AVANÇO;9.00;9.5;9.6;8.1;9.1;10.0;Promovido de Fase;Promovido de Fase;Promovido de Fase;NÃ£o avaliado;10.0;5;NÃ­vel 3 (7o e 8o ano);-1.0
ALUNO-152;2021;Rede Decisão;Escola Privada;Escola Privada;3;B;Veterano;12;INFO INDISPONÍVEL;Topázio;AVANÇO;8.67;8.8;8.3;7.5;8.0;8.3;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase;NÃ£o avaliado;9.8;10;NÃ­vel 3 (7o e 8o ano);0.0
ALUNO-153;2021;Rede Decisão;Escola Privada;Escola Privada;4;F;Veterano;14;INFO INDISPONÍVEL;Topázio;AVANÇO;8.36;10.0;7.5;7.5;7.5;8.0;Promovido de Fase;Promovido de Fase;Promovido de Fase;Promovido de Fase;9.0;10;NÃ­vel 4 (9o ano);0.0
ALUNO-154;2021;Escola Pública;Escola Pública;Escola Pública;1;N;Veterano;11;INFO INDISPONÍVEL;Quartzo;MANTIDO;5.16;9.5;2.9;7.5;1.5;8.1;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;NÃ£o avaliado;6.3;5;NÃ­vel 2 (5o e 6o ano);-1.0
ALUNO-155;2021;Escola Pública;Escola Pública;Escola Pública;6;C;Ingressante;16;INFO INDISPONÍVEL;Quartzo;INGRESSANTE;5.08;7.1;5.3;0.0;3.4;8.1;Mantido na Fase + Bolsa;Promovido de Fase;NÃ£o avaliado;NÃ£o avaliado;6.6;5;NÃ­vel 7 (3o EM);-1.0
ALUNO-156;2021;Rede Decisão;Escola Privada;Escola Privada;3;J;Veterano;13;INFO INDISPONÍVEL;Ametista;AVANÇO;7.98;7.5;7.8;6.3;7.3;8.3;Mantido na Fase atual;Promovido de Fase;Promovido de Fase;NÃ£o avaliado;8.8;10;NÃ­vel 3 (7o e 8o ano);0.0
ALUNO-158;2021;Escola Pública;Escola Pública;Escola Pública;4;F;Veterano;15;INFO INDISPONÍVEL;Ágata;AVANÇO;6.06;8.3;6.1;6.9;4.5;6.9;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;6.1;5;NÃ­vel 5 (1o EM);-1.0
ALUNO-159;2021;Escola Pública;Escola Pública;Escola Pública;0;O;Ingressante;9;INFO INDISPONÍVEL;Ametista;INGRESSANTE;8.03;9.0;10.0;7.5;6.1;8.1;Mantido na Fase atual;Mantido na Fase atual;NÃ£o avaliado;NÃ£o avaliado;9.3;5;NÃ­vel 1 (4o ano);-1.0
ALUNO-162;2021;Escola Pública;Escola Pública;Escola Pública;1;B;Veterano;11;INFO INDISPONÍVEL;Ametista;MANTIDO;7.53;8.5;10.0;7.5;6.6;7.5;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase;NÃ£o avaliado;6.8;5;NÃ­vel 2 (5o e 6o ano);-1.0
