NOME;ANO;Instituição de Ensino;CONSULTA;INSTITUICAO_ENSINO_ALUNO;RA;FASE;TURMA;Ano nasc;IDADE_ALUNO;GÊNERO;Ano ingresso;Pedra 20;Pedra 21;PEDRA;INDE;ATINGIU_PV;STATUS_PEDRA;TESTE;Cg;Cf;Ct;Nº Av;Avaliador1;Rec Av1;Avaliador2;Rec Av2;Avaliador3;Rec Av3;Avaliador4;Rec Av4;IAA;IEG;IPS;IPP;Rec Psicologia;IDA;Matem;Portug;Inglês;Indicado;Atingiu PV;IPV;IAN;FASE IDEAL;DEFASAGEM;Destaque IEG;Destaque IDA;Destaque IPV
Aluno-767;2022;Escola Pública;Escola Pública;Escola Pública;RA-767;0;L;2012;10;Masculino;2021;;Ametista;Ametista;7,511;MANTIDO;MANTIDO;OK;304;87;8;2;Avaliador-13;Mantido na Fase atual;Avaliador-3;Mantido na Fase atual;;Não avaliado;;;9,5;9;7,5;5,62;Não atendido;7;7,3;6,7;;Não;Não;7,583;5;Fase 2 (5º e 6º ano);-2;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.
Aluno-768;2022;Escola Pública;Escola Pública;Escola Pública;RA-768;0;L;2012;10;Feminino;2021;;Ametista;Ametista;7,646;MANTIDO;MANTIDO;OK;255;71;6;2;Avaliador-13;Mantido na Fase atual;Avaliador-3;Mantido na Fase atual;;Não avaliado;;;9;10;7,5;5,62;Não atendido;7,1;7;7,2;;Não;Não;7,583;5;Fase 2 (5º e 6º ano);-2;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.
Aluno-769;2022;Escola Pública;Escola Pública;Escola Pública;RA-769;0;M;2013;9;Feminino;2022;;;Ametista;7,598;INGRESSANTE;INGRESSANTE;OK;272;76;3;2;Avaliador-11;Promovido de Fase + Bolsa;Avaliador-3;Mantido na Fase atual;;Não avaliado;;;10;7,5;7,5;6,67;Não avaliado;7,9;9,6;6,2;;Sim;Sim;8,5;5;Fase 1 (4º ano);-1;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.
Aluno-77;2022;Escola Pública;Escola Pública;Escola Pública;RA-77;5;F;2006;16;Masculino;2019;Quartzo;Quartzo;Quartzo;3,846;MANTIDO;MANTIDO;OK;857;60;5;4;Avaliador-5;Mantido na Fase atual;Avaliador-27;Mantido na Fase atual;Avaliador-24;Promovido de Fase;Avaliador-31;Alocado em Fase anterior;7,1;2,7;5;5,31;Não indicado;0,7;0,3;1,8;0;Não;Não;4,625;5;Fase 6 (2º EM);-1;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
Aluno-770;2022;Escola Pública;Escola Pública;Escola Pública;RA-770;0;M;2015;7;Masculino;2022;;;Topázio;8,143;INGRESSANTE;INGRESSANTE;OK;101;28;1;2;Avaliador-11;Promovido de Fase;Avaliador-3;Mantido na Fase atual;;Não avaliado;;;9,5;8,9;7,5;6,46;Não avaliado;8,3;8,5;8,1;;Não;Não;7,333;10;ALFA  (2º e 3º ano);0;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
Aluno-771;2022;Escola Pública;Escola Pública;Escola Pública;RA-771;0;M;2015;7;Feminino;2022;;;Ametista;7,873;INGRESSANTE;INGRESSANTE;OK;179;49;2;2;Avaliador-11;Mantido na Fase atual;Avaliador-3;Mantido na Fase atual;;Não avaliado;;;10;8,3;7,5;6,88;Não avaliado;7;7,2;6,9;;Não;Não;7,5;10;ALFA  (2º e 3º ano);0;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.
Aluno-772;2022;Escola Pública;Escola Pública;Escola Pública;RA-772;0;M;2011;11;Masculino;2021;;Quartzo;Ágata;6,994;AVANÇO;AVANÇO;OK;490;139;5;2;Avaliador-11;Promovido de Fase;Avaliador-3;Mantido na Fase atual;;Não avaliado;;;9;5,4;7,5;4,69;Não avaliado;9,2;9,3;9,2;;Não;Não;7,25;5;Fase 2 (5º e 6º ano);-2;Melhorar: Melhorar a sua entrega de lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
Aluno-773;2022;Escola Pública;Escola Pública;Escola Pública;RA-773;0;M;2013;9;Feminino;2022;;;Ágata;6,922;INGRESSANTE;INGRESSANTE;OK;520;147;6;2;Avaliador-11;Mantido na Fase atual;Avaliador-3;Mantido na Fase atual;;Não avaliado;;;10;6,8;5;5,62;Não indicado;8,1;9,3;6,8;;Não;Não;7,083;5;Fase 1 (4º ano);-1;Melhorar: Melhorar a sua entrega de lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
Aluno-774;2022;Escola Pública;Escola Pública;Escola Pública;RA-774;0;M;2014;8;Feminino;2022;;;Ametista;7,587;INGRESSANTE;INGRESSANTE;OK;280;78;4;2;Avaliador-11;Mantido na Fase atual;Avaliador-3;Mantido na Fase atual;;Não avaliado;;;10;7,8;7,5;6,04;Não avaliado;6,1;7,8;4,4;;Não;Não;7,417;10;ALFA  (2º e 3º ano);0;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
Aluno-775;2022;Escola Pública;Escola Pública;Escola Pública;RA-775;0;N;2012;10;Masculino;2021;;Ágata;Quartzo;5,79;QUEDA;QUEDA;OK;751;182;7;2;Avaliador-13;Mantido na Fase atual;Avaliador-3;Mantido na Fase atual;;Não avaliado;;;7,9;5,7;4,4;5;Não indicado;5,7;5,5;5,8;;Não;Não;6,417;5;Fase 2 (5º e 6º ano);-2;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
Aluno-776;2022;Escola Pública;Escola Pública;Escola Pública;RA-776;0;N;2013;9;Feminino;2022;;;Quartzo;3,898;INGRESSANTE;INGRESSANTE;OK;856;190;9;2;Avaliador-13;Mantido na Fase atual;Avaliador-3;Mantido na Fase atual;;Não avaliado;;;0;4,3;4,4;5;Requer avaliação;1,7;0;3,3;;Não;Não;6,333;5;Fase 1 (4º ano);-1;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
Aluno-777;2022;Escola Pública;Escola Pública;Escola Pública;RA-777;0;N;2014;8;Masculino;2022;;;Ametista;7,096;INGRESSANTE;INGRESSANTE;OK;457;133;4;2;Avaliador-13;Mantido na Fase atual;Avaliador-3;Mantido na Fase atual;;Não avaliado;;;8;7,7;7,5;7,34;Não atendido;5,3;6,5;4;;Não;Não;7;10;ALFA  (2º e 3º ano);0;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
Aluno-778;2022;Escola Pública;Escola Pública;Escola Pública;RA-778;0;N;2013;9;Feminino;2021;;Topázio;Ametista;7,432;QUEDA;QUEDA;OK;342;100;3;2;Avaliador-13;Promovido de Fase;Avaliador-3;Mantido na Fase atual;;Não avaliado;;;10;6,7;7,5;7,5;Não atendido;7,1;6;8,2;;Não;Sim;8,833;5;Fase 1 (4º ano);-1;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.
Aluno-779;2022;Escola Pública;Escola Pública;Escola Pública;RA-779;0;N;2012;10;Masculino;2022;;;Quartzo;5,702;INGRESSANTE;INGRESSANTE;OK;760;183;8;2;Avaliador-13;Mantido na Fase atual;Avaliador-3;Mantido na Fase atual;;Não avaliado;;;9,5;5;7,5;5,62;Não atendido;2,6;2,2;3;;Não;Não;7,083;5;Fase 2 (5º e 6º ano);-2;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
Aluno-78;2022;Rede Decisão;Escola Privada;Escola Privada;RA-78;5;F;2005;17;Masculino;2018;Ametista;Ágata;Ametista;7,04;AVANÇO;AVANÇO;OK;475;29;2;4;Avaliador-5;Promovido de Fase + Bolsa;Avaliador-27;Mantido na Fase atual;Avaliador-24;Mantido na Fase + Bolsa;Avaliador-31;Promovido de Fase;8,3;6,6;5,6;6,25;Requer avaliação;7,2;8,7;5,7;7,3;Não;Não;8;5;Fase 7 (3º EM);-2;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.
Aluno-780;2022;Escola Pública;Escola Pública;Escola Pública;RA-780;0;N;2013;9;Feminino;2022;;;Ágata;6,955;INGRESSANTE;INGRESSANTE;OK;502;143;6;2;Avaliador-13;Mantido na Fase atual;Avaliador-3;Mantido na Fase atual;;Não avaliado;;;8;7,6;7,5;6,46;Não atendido;6,9;6,3;7,5;;Não;Não;7,167;5;Fase 1 (4º ano);-1;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
Aluno-781;2022;Escola Pública;Escola Pública;Escola Pública;RA-781;0;N;2013;9;Feminino;2021;;Topázio;Ametista;7,786;QUEDA;QUEDA;OK;205;54;1;2;Avaliador-13;Mantido na Fase atual;Avaliador-3;Mantido na Fase atual;;Não avaliado;;;10;8,9;7,5;5,62;Não atendido;8,3;8;8,5;;Não;Não;7,75;5;Fase 1 (4º ano);-1;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.
Aluno-782;2022;Escola Pública;Escola Pública;Escola Pública;RA-782;0;N;2014;8;Masculino;2022;;;Ametista;7,485;INGRESSANTE;INGRESSANTE;OK;317;93;2;2;Avaliador-13;Mantido na Fase atual;Avaliador-3;Mantido na Fase atual;;Não avaliado;;;9,5;8,4;7,5;6,25;Não atendido;6;5,7;6,3;;Não;Não;7;10;ALFA  (2º e 3º ano);0;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
Aluno-783;2022;Escola Pública;Escola Pública;Escola Pública;RA-783;0;N;2014;8;Masculino;2021;;Ametista;Ágata;6,996;QUEDA;QUEDA;OK;487;138;5;2;Avaliador-13;Mantido na Fase atual;Avaliador-3;Mantido na Fase atual;;Não avaliado;;;9,5;5,8;7,5;5,62;Não atendido;6;4,7;7,3;;Não;Não;6,917;10;ALFA  (2º e 3º ano);0;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
Aluno-784;2022;Escola Pública;Escola Pública;Escola Pública;RA-784;0;O;2013;9;Masculino;2022;;;Topázio;8,34;INGRESSANTE;INGRESSANTE;OK;54;14;1;2;Avaliador-13;Promovido de Fase;Avaliador-3;Promovido de Fase;;Não avaliado;;;9,5;10;7,5;6,25;Não atendido;8,2;7,8;8,5;;Não;Sim;9,25;5;Fase 1 (4º ano);-1;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.
Aluno-785;2022;Escola Pública;Escola Pública;Escola Pública;RA-785;0;O;2013;9;Feminino;2022;;;Ametista;7,642;INGRESSANTE;INGRESSANTE;OK;256;72;4;2;Avaliador-13;Mantido na Fase atual;Avaliador-3;Mantido na Fase atual;;Não avaliado;;;9;8,6;7,5;6,04;Não atendido;8,4;8,8;8;;Não;Não;7,667;5;Fase 1 (4º ano);-1;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.
Aluno-786;2022;Escola Pública;Escola Pública;Escola Pública;RA-786;0;O;2011;11;Masculino;2019;Quartzo;Quartzo;Ágata;7,004;AVANÇO;AVANÇO;OK;485;137;11;2;Avaliador-13;Mantido na Fase atual;Avaliador-3;Mantido na Fase atual;;Não avaliado;;;9;9,5;5,6;5,62;Não indicado;6,1;6,3;5,8;;Não;Não;7,167;5;Fase 2 (5º e 6º ano);-2;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
Aluno-787;2022;Escola Pública;Escola Pública;Escola Pública;RA-787;0;O;2014;8;Masculino;2022;;;Ametista;7,205;INGRESSANTE;INGRESSANTE;OK;426;127;9;2;Avaliador-13;Mantido na Fase atual;Avaliador-3;Mantido na Fase atual;;Não avaliado;;;8,5;9,5;7,5;6,88;Não atendido;3,4;4,2;2,7;;Não;Não;7,25;10;ALFA  (2º e 3º ano);0;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
Aluno-788;2022;Rede Decisão;Escola Privada;Escola Privada;RA-788;0;O;2014;8;Masculino;2021;;Topázio;Topázio;8,264;MANTIDO;MANTIDO;OK;68;17;2;2;Avaliador-13;Promovido de Fase;Avaliador-3;Promovido de Fase;;Não avaliado;;;10;9,3;5,6;5,62;Requer avaliação;8;7,8;8,2;;Não;Sim;8,667;10;ALFA  (2º e 3º ano);0;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.
Aluno-789;2022;Escola Pública;Escola Pública;Escola Pública;RA-789;0;O;2015;7;Feminino;2022;;;Ametista;7,405;INGRESSANTE;INGRESSANTE;OK;359;108;7;2;Avaliador-13;Mantido na Fase atual;Avaliador-3;Mantido na Fase atual;;Não avaliado;;;9;9,4;7,5;5;Não atendido;4,2;3,7;4,7;;Não;Não;7,417;10;ALFA  (2º e 3º ano);0;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
Aluno-79;2022;Rede Decisão;Escola Privada;Escola Privada;RA-79;5;F;2006;16;Feminino;2018;Ametista;Ágata;Ágata;6,847;MANTIDO;MANTIDO;OK;541;31;3;4;Avaliador-5;Promovido de Fase + Bolsa;Avaliador-27;Mantido na Fase atual;Avaliador-24;Promovido de Fase + Bolsa;Avaliador-31;Promovido de Fase;5,4;6,3;5,6;7,97;Requer avaliação;8,9;9,5;7,7;9,5;Não;Não;7,292;5;Fase 6 (2º EM);-1;Melhorar: Melhorar a sua entrega de lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
Aluno-790;2022;Escola Pública;Escola Pública;Escola Pública;RA-790;0;O;2011;11;Feminino;2022;;;Ametista;7,504;INGRESSANTE;INGRESSANTE;OK;307;89;6;2;Avaliador-13;Mantido na Fase atual;Avaliador-3;Mantido na Fase atual;;Não avaliado;;;9;8,9;7,5;6,25;Não atendido;7,8;8,5;7,2;;Não;Não;7,417;5;Fase 2 (5º e 6º ano);-2;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
Aluno-791;2022;Escola Pública;Escola Pública;Escola Pública;RA-791;0;O;2011;11;Feminino;2022;;;Ametista;7,507;INGRESSANTE;INGRESSANTE;OK;306;88;5;2;Avaliador-13;Promovido de Fase;Avaliador-3;Promovido de Fase;;Não avaliado;;;9,5;8,7;7,5;5,94;Não atendido;6,5;6,3;6,7;;Não;Sim;8,5;5;Fase 2 (5º e 6º ano);-2;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.
Aluno-792;2022;Escola Pública;Escola Pública;Escola Pública;RA-792;0;O;2013;9;Feminino;2022;;;Ágata;7,025;INGRESSANTE;INGRESSANTE;OK;480;136;10;2;Avaliador-13;Mantido na Fase atual;Avaliador-3;Mantido na Fase atual;;Não avaliado;;;9,5;8;7,5;7,97;Não atendido;6,2;6,5;5,8;;Não;Não;7,167;5;Fase 1 (4º ano);-1;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
Aluno-793;2022;Escola Pública;Escola Pública;Escola Pública;RA-793;0;O;2012;10;Masculino;2022;;;Ágata;6,894;INGRESSANTE;INGRESSANTE;OK;527;151;12;2;Avaliador-13;Mantido na Fase atual;Avaliador-3;Mantido na Fase atual;;Não avaliado;;;9,5;7,6;7,5;7,5;Não atendido;6;6;6;;Não;Não;7,333;5;Fase 2 (5º e 6º ano);-2;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
Aluno-794;2022;Escola Pública;Escola Pública;Escola Pública;RA-794;0;O;2014;8;Feminino;2022;;;Ametista;7,335;INGRESSANTE;INGRESSANTE;OK;381;114;8;2;Avaliador-13;Mantido na Fase atual;Avaliador-3;Mantido na Fase atual;;Não avaliado;;;9,5;8,9;7,5;7,5;Não atendido;4,1;3,7;4,5;;Não;Não;7,333;10;ALFA  (2º e 3º ano);0;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
Aluno-795;2022;Escola Pública;Escola Pública;Escola Pública;RA-795;0;O;2014;8;Feminino;2022;;;Topázio;8,064;INGRESSANTE;INGRESSANTE;OK;126;35;3;2;Avaliador-13;Mantido na Fase atual;Avaliador-3;Mantido na Fase atual;;Não avaliado;;;9;9,7;7,5;5,62;Não atendido;7,3;8;6,5;;Não;Não;7,333;10;ALFA  (2º e 3º ano);0;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
Aluno-796;2022;Escola Pública;Escola Pública;Escola Pública;RA-796;0;Q;2012;10;Feminino;2022;;;Ametista;7,232;INGRESSANTE;INGRESSANTE;OK;416;123;3;2;Avaliador-13;Mantido na Fase atual;Avaliador-3;Mantido na Fase atual;;Não avaliado;;;9,5;9,3;7,5;5,62;Não atendido;5,4;5,8;5;;Não;Não;7,667;5;Fase 2 (5º e 6º ano);-2;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.
Aluno-797;2022;Escola Pública;Escola Pública;Escola Pública;RA-797;0;Q;2012;10;Masculino;2021;;Ágata;Ametista;7,217;AVANÇO;AVANÇO;OK;421;126;4;2;Avaliador-13;Promovido de Fase;Avaliador-3;Promovido de Fase;;Não avaliado;;;9;8,5;7,5;5,62;Não atendido;7,3;8,2;6,5;;Não;Não;7,5;5;Fase 2 (5º e 6º ano);-2;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.
Aluno-798;2022;Escola Pública;Escola Pública;Escola Pública;RA-798;0;Q;2012;10;Masculino;2022;;;Ametista;7,049;INGRESSANTE;INGRESSANTE;OK;472;135;5;2;Avaliador-13;Mantido na Fase atual;Avaliador-3;Mantido na Fase atual;;Não avaliado;;;8;8,3;7,5;5,62;Não atendido;6,3;7;5,7;;Não;Não;7,667;5;Fase 2 (5º e 6º ano);-2;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.
Aluno-799;2022;Escola Pública;Escola Pública;Escola Pública;RA-799;0;Q;2012;10;Feminino;2022;;;Ametista;7,676;INGRESSANTE;INGRESSANTE;OK;244;65;2;2;Avaliador-13;Promovido de Fase;Avaliador-3;Mantido na Fase atual;;Não avaliado;;;8;9,6;7,5;6,04;Não atendido;7,8;8,5;7,2;;Não;Não;7,917;5;Fase 2 (5º e 6º ano);-2;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.
Aluno-8;2022;Escola Pública;Escola Pública;Escola Pública;RA-8;7;A;2002;20;Feminino;2018;Quartzo;Ágata;Quartzo;4,786;QUEDA;QUEDA;OK;836;21;13;4;Avaliador-5;Mantido na Fase atual;Avaliador-27;Mantido na Fase atual;Avaliador-28;Mantido na Fase atual;Avaliador-31;Mantido na Fase atual;7,1;4,6;6,3;4,53;Requer avaliação;1,6;1,2;0,7;2,9;Não;Não;6,278;5;Fase 8 (Universitários);-1;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
Aluno-80;2022;Rede Decisão;Escola Privada;Escola Privada;RA-80;5;K;2006;16;Feminino;2017;Ametista;Topázio;Ametista;7,29;QUEDA;QUEDA;OK;397;26;6;4;Avaliador-6;Promovido de Fase + Bolsa;Avaliador-27;Mantido na Fase atual;Avaliador-24;Promovido de Fase + Bolsa;Avaliador-31;Promovido de Fase;9,2;8,3;5;5,62;Requer avaliação;7,1;6,5;7,7;7,3;Não;Não;7,625;5;Fase 6 (2º EM);-1;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.
Aluno-800;2022;Escola Pública;Escola Pública;Escola Pública;RA-800;0;Q;2014;8;Masculino;2022;;;Ágata;6,818;INGRESSANTE;INGRESSANTE;OK;551;157;8;2;Avaliador-13;Mantido na Fase atual;Avaliador-3;Mantido na Fase atual;;Não avaliado;;;8;5,4;7,5;5,62;Não atendido;6,1;6,3;5,8;;Não;Não;7,5;10;ALFA  (2º e 3º ano);0;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
Aluno-801;2022;Escola Pública;Escola Pública;Escola Pública;RA-801;0;Q;2013;9;Masculino;2022;;;Ágata;6,644;INGRESSANTE;INGRESSANTE;OK;611;167;9;2;Avaliador-13;Mantido na Fase atual;Avaliador-3;Mantido na Fase atual;;Não avaliado;;;7;6,6;7,5;5,31;Não atendido;6,8;7,2;6,3;;Não;Não;7,5;5;Fase 1 (4º ano);-1;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
Aluno-802;2022;Escola Pública;Escola Pública;Escola Pública;RA-802;0;Q;2013;9;Masculino;2021;;Ametista;Ametista;7,831;MANTIDO;MANTIDO;OK;193;51;1;2;Avaliador-13;Promovido de Fase;Avaliador-3;Promovido de Fase;;Não avaliado;;;9;9;7,5;6,04;Não atendido;8,3;9;7,5;;Não;Não;8,333;5;Fase 1 (4º ano);-1;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.
Aluno-803;2022;Escola Pública;Escola Pública;Escola Pública;RA-803;0;Q;2012;10;Feminino;2022;;;Ágata;6,98;INGRESSANTE;INGRESSANTE;OK;494;141;6;2;Avaliador-13;Mantido na Fase atual;Avaliador-3;Mantido na Fase atual;;Não avaliado;;;10;7,2;7,5;5,62;Sem limitações;6,3;6,5;6;;Não;Não;7,417;5;Fase 2 (5º e 6º ano);-2;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
Aluno-804;2022;Escola Pública;Escola Pública;Escola Pública;RA-804;0;Q;2012;10;Masculino;2022;;;Ágata;6,848;INGRESSANTE;INGRESSANTE;OK;540;153;7;2;Avaliador-13;Mantido na Fase atual;Avaliador-3;Mantido na Fase atual;;Não avaliado;;;10;8,4;6,3;7,5;Não atendido;4,8;5,5;4;;Não;Não;7,667;5;Fase 2 (5º e 6º ano);-2;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.
Aluno-805;2022;Escola Pública;Escola Pública;Escola Pública;RA-805;0;R;2014;8;Masculino;2021;;Ametista;Topázio;8,279;AVANÇO;AVANÇO;OK;65;16;2;2;Avaliador-11;Promovido de Fase;Avaliador-3;Mantido na Fase atual;;Não avaliado;;;9,5;9;7,5;8,44;Sem limitações;8,8;8,7;8,9;;Não;Não;7,333;10;ALFA  (2º e 3º ano);0;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
